Date;company;Date2;location;Date3;title
2015-12-20;翔暉園林實業有限公司;2015-12-20;新北市 林口區;2015-12-20;電子商務平台研發工程師
2015-12-20;東森得易購股份有限公司;2015-12-20;新北市 中和區;2015-12-20;程式設計師(研發一部)
2015-12-20;凌群電腦股份有限公司;2015-12-20;台北市 萬華區;2015-12-20;系統設計師(證券)
2015-12-20;南港IC設計育成中心;2015-12-20;台北市 南港區;2015-12-20;105年度研發替代役-軟體研發工程師(L)
2015-12-29;東森得易購股份有限公司;2015-12-29;新北市 中和區;2015-12-29;Scala大數據應用開發工程師(Big Data Application developers)
2015-12-29;驊宏資通股份有限公司;2015-12-29;台北市 中正區;2015-12-29;2016年研發替代役-產品工程師
2015-12-29;願境網訊股份有限公司;2015-12-29;高雄市 前鎮區;2015-12-29;資深平台營運工程師(PHP 工程師) (高雄)
2016-03-08;傳奇亞太科技有限公司;2016-03-08;台中市 北屯區;2016-03-08;數據分析工程師
2015-12-17;Spring Asia;2015-12-17;台灣;2015-12-17;Lead Software Architect
2015-12-17;台灣亞馬遜網路服務有限公司;2015-12-17;台北市 信義區;2015-12-17;Cloud Engineer – Big Data(大數據工程師)
2015-12-17;台灣亞馬遜網路服務有限公司;2015-12-17;台北市 信義區;2015-12-17;Cloud Engineer(雲端工程師)
2015-12-17;隆中網絡股份有限公司;2015-12-17;台北市 文山區;2015-12-17;Scala大數據應用開發工程師(Big Data Application developers)
2015-12-17;大猩猩科技股份有限公司;2015-12-17;台北市 內湖區;2015-12-17;105年研發替代役_Java application developer
2016-01-09;晉泰科技股份有限公司;2016-01-09;高雄市 苓雅區;2016-01-09;軟體工程師(高雄/台中-泰宇網通)
2015-11-01;玉山商業銀行股份有限公司;2015-11-01;台北市 中山區;2015-11-01;資訊人員-系統管理師
2015-11-01;玉山商業銀行股份有限公司;2015-11-01;台北市 中山區;2015-11-01;資訊人員-應用開發人員
2015-11-01;玉山銀行;2015-11-01;台北市 中山區;2015-11-01;資訊人員-應用開發人員
2015-11-01;廣達電腦股份有限公司;2015-11-01;桃園市 龜山區;2015-11-01;雲端系統開發工程師 /Cloud System RD Engineer -
2015-11-01;玉山商業銀行股份有限公司;2015-11-01;台北市 中山區;2015-11-01;資訊專才-.Net程式設計師
2015-11-12;願境網訊股份有限公司;2015-11-12;台北市 南港區;2015-11-12;Senior Big Data Infrastructure Engineer
2015-11-12;願境網訊股份有限公司;2015-11-12;台北市 南港區;2015-11-12;Data Integration Engineer
2015-11-12;Michael Page;2015-11-12;台北市 信義區;2015-11-12;Data Engineer
2015-11-12;美商普威能源股份有限公司;2015-11-12;新北市 汐止區;2015-11-12;軟體開發人員
2015-11-12;晶元光電股份有限公司;2015-11-12;台南市 新市區;2015-11-12;資料庫工程師(南科)
2015-12-26;台灣新蛋股份有限公司;2015-12-26;台中市 西屯區;2015-12-26;Java工程師(台中)
2015-12-26;台灣新蛋股份有限公司;2015-12-26;台中市 西屯區;2015-12-26;Java 後端工程師(台中)
2015-12-26;台灣新蛋股份有限公司;2015-12-26;台中市 西屯區;2015-12-26;大數據軟體工程師(台中)
2015-12-03;Recruit Express代徵;2015-12-03;台北市 大安區;2015-12-03;【外商】 Data Engineer, 800K-1.5M
2015-12-03;CHOCOLABS;2015-12-03;台北市 松山區;2015-12-03;大數據分析研發工程師(研替可)
2015-12-03;玉山銀行;2015-12-03;台北市 中山區;2015-12-03;資訊人員-應用開發人員
2015-12-03;願境網訊股份有限公司;2015-12-03;台北市 南港區;2015-12-03;資深平台營運工程師 (PHP工程師)
2015-12-11;台新金控;2015-12-11;台北市;2015-12-11;財務工程人員
2016-01-06;華碩電腦股份有限公司;2016-01-06;台北市 北投區;2016-01-06;Data Scientist
2016-01-06;正修科技大學;2016-01-06;高雄市 鳥松區;2016-01-06;資料庫管理與分析人員
2016-01-06;國立高雄第一科技大學;2016-01-06;高雄市 燕巢區;2016-01-06;圖書資訊館雲端應用組「專案副理」
2016-01-06;Recruit Express;2016-01-06;台北市;2016-01-06;Senior Database Engineer (S/W company)
2016-01-19;Spring Asia;2016-01-19;台灣;2016-01-19;Lead Software Architect
2015-10-29;玉山銀行;2015-10-29;台北市 中山區;2015-10-29;資訊人員-系統管理師
2015-10-29;華碩電腦股份有限公司;2015-10-29;台北市 北投區;2015-10-29;Data Scientist
2015-12-14;Ruckus Wireless, Inc;2015-12-14;台北市;2015-12-14;Principal Engineer
2015-12-14;中國科技大學:人事部;2015-12-14;台北市 文山區;2015-12-14;大數據專案研究助理
2015-12-14;三竹資訊股份有限公司;2015-12-14;台北市 中山區;2015-12-14;雲端社群 - 雲端系統工程師 (企業即時通)
2016-01-13;願境網訊股份有限公司;2016-01-13;台北市 南港區;2016-01-13;Senior Big Data Infrastructure Engineer
2016-01-13;願境網訊股份有限公司;2016-01-13;台北市 南港區;2016-01-13;Data Integration Engineer
2015-12-22;三竹資訊股份有限公司;2015-12-22;台北市 中山區;2015-12-22;Web Developer
2015-12-22;竹間智能科技有限公司;2015-12-22;台北市 內湖區;2015-12-22;網絡安全運維經理
2015-12-22;物聯智慧股份有限公司;2015-12-22;台北市 南港區;2015-12-22;系統架構師(System Architect)
2015-12-22;緯創資通股份有限公司;2015-12-22;高雄市 鹽埕區;2015-12-22;-Data Architect(專案研究員/高級工程師)(高雄)
2016-02-27;Appier Inc;2016-02-27;台北市;2016-02-27;Data Backend Engineer (Hadoop, Spark related)
2016-02-28;雲端行動科技股份有限公司;2016-02-28;台北市 中正區;2016-02-28;資深軟體研發工程師(Java)
2016-02-28;大同醫護股份有限公司;2016-02-28;台北市 大安區;2016-02-28;軟體工程師(SD)
2016-02-28;理立系統股份有限公司;2016-02-28;台北市 南港區;2016-02-28;Senior/Lead Back-End S/W Engineer
2016-02-28;艾爾教育股份有限公司;2016-02-28;台北市 中正區;2016-02-28;網站程式設計師
2016-02-28;竹間智能科技有限公司;2016-02-28;台北市 內湖區;2016-02-28;大數據系統研發工程師
2016-02-28;驊宏資通股份有限公司;2016-02-28;台北市 中正區;2016-02-28;2016年研發替代役-Big Data研發工程師
2016-02-28;露天市集國際資訊股份有限公司;2016-02-28;台北市 大安區;2016-02-28;105年度研發替代役-Search 資料分析工程師
2016-02-28;財團法人工業技術研究院;2016-02-28;新竹縣 竹東鎮;2016-02-28;2016年研發替代役_巨資中心_巨量資料平台技術研發工程師
2016-02-28;財團法人工業技術研究院;2016-02-28;新竹縣 竹東鎮;2016-02-28;2016年研發替代役_巨資中心_巨量資料智慧應用技術研發工程師
2016-01-16;台北科技大學 圖書資訊處;2016-01-16;台北市 大安區;2016-01-16;行政組員 一名
2016-01-16;維芯科技有限公司;2016-01-16;新北市 中和區;2016-01-16;數據分析主管
2016-01-16;17life團購網;2016-01-16;台北市 中山區;2016-01-16;數據分析工程師/資深數據分析工程師
2016-01-22;三竹資訊股份有限公司;2016-01-22;台北市 中山區;2016-01-22;Web Developer
2016-01-22;IBM;2016-01-22;台北市;2016-01-22;(2016 Campus Hire) Data Analytics Consultant
2015-10-30;台灣新蛋股份有限公司;2015-10-30;台中市 西屯區;2015-10-30;Java Developer(台中)
2015-10-30;程曦資訊整合股份有限公司;2015-10-30;台北市 松山區;2015-10-30;數據工程師(資料庫探勘)
2015-10-30;湛天創新科技股份有限公司;2015-10-30;台北市 大安區;2015-10-30;Hadoop 軟體工程師
2016-02-16;台灣積體電路製造股份有限公司;2016-02-16;新竹市 東區;2016-02-16;主管類 - Big Data Analyst/Data Scientist
2016-02-17;台灣亞馬遜網路服務有限公司;2016-02-17;台北市 信義區;2016-02-17;Cloud Engineer – Big Data(大數據工程師)
2016-02-17;國立台灣大學計算機及資訊網路中心;2016-02-17;台北市 大安區;2016-02-17;計資中心誠徵大學級約用人員(作業組)
2016-02-17;大猩猩科技股份有限公司;2016-02-17;台北市 內湖區;2016-02-17;105年研發替代役_Java application developer
2016-02-17;竹間智能科技有限公司;2016-02-17;台北市 內湖區;2016-02-17;自然語言處理科學家
2016-02-17;隆中網絡股份有限公司;2016-02-17;台北市 文山區;2016-02-17;Scala大數據應用開發工程師(Big Data Application developers)
2016-02-17;永豐商業銀行股份有限公司;2016-02-17;台北市;2016-02-17;行銷企劃部-大數據分析人員-銀行
2016-02-17;財團法人金屬工業研究發展中心;2016-02-17;高雄市 楠梓區;2016-02-17;海量資料系統開發工程師
2015-11-04;IBM;2015-11-04;台北市;2015-11-04;Hadoop Sales Specialist
2015-11-04;東森整合行銷股份有限公司;2015-11-04;新北市 中和區;2015-11-04;數據分析及研究專才
2015-12-15;瑞星管顧代招;2015-12-15;台北市;2015-12-15;自然語言處理
2015-12-15;竹間智能科技有限公司;2015-12-15;台北市 內湖區;2015-12-15;自然語言處理科學家
2015-12-15;臉書雲端科技有限公司;2015-12-15;台北市 南港區;2015-12-15;巨量數據探勘工程師
2015-12-15;台灣積體電路製造股份有限公司;2015-12-15;新竹市 東區;2015-12-15;資訊工程類- 資訊技術建構工程師
2015-12-15;友達光電股份有限公司;2015-12-15;台中市 西屯區;2015-12-15;BigData ETL 工程師
2015-12-15;維芯科技有限公司;2015-12-15;新北市 中和區;2015-12-15;數據分析主管
2016-01-15;臉書雲端科技有限公司;2016-01-15;台北市 南港區;2016-01-15;巨量數據探勘工程師
2015-11-21;愛爾達科技股份有限公司;2015-11-21;台北市 中正區;2015-11-21;程式部主管
2015-11-21;凌群電腦股份有限公司;2015-11-21;台北市 萬華區;2015-11-21;軟體工程師(證券)
2016-02-20;關貿網路股份有限公司;2016-02-20;台北市 南港區;2016-02-20;2016年(校園徵才)研發替代役人員_雲端運算平台及營運管理服務機制建置
2016-02-20;翔暉園林實業有限公司;2016-02-20;新北市 林口區;2016-02-20;電子商務平台研發工程師
2016-02-20;凌群電腦股份有限公司;2016-02-20;台北市 萬華區;2016-02-20;系統設計師(證券)
2016-02-20;愛爾達科技股份有限公司;2016-02-20;台北市 中正區;2016-02-20;軟體工程師
2016-02-20;願境網訊股份有限公司;2016-02-20;台北市 南港區;2016-02-20;Technical Project Manager (Data Team)
2016-02-20;台灣之星電信股份有限公司;2016-02-20;台北市 內湖區;2016-02-20;資料倉儲資深工程師
2016-02-20;東森得易購股份有限公司;2016-02-20;新北市 中和區;2016-02-20;程式設計師(研發一部)
2016-02-20;中央研究院;2016-02-20;台北市 南港區;2016-02-20;程式開發/ 系統管理工程師-研發替代役
2015-12-13;Michael Page;2015-12-13;台北市 信義區;2015-12-13;Data Scientist
2015-12-13;美商普威能源股份有限公司;2015-12-13;新北市 汐止區;2015-12-13;軟體開發人員
2015-12-13;南港IC設計育成中心;2015-12-13;台北市 南港區;2015-12-13;IoT系統管理工程師
2015-12-13;晶元光電股份有限公司;2015-12-13;台南市 新市區;2015-12-13;資料庫工程師(南科)
2015-11-16;龍騰文化事業股份有限公司;2015-11-16;新北市 五股區;2015-11-16;APP程式設計
2015-11-16;榮成紙業股份有限公司;2015-11-16;台北市 松山區;2015-11-16;台北-決策分析資訊經理/副理
2015-11-16;榮成紙業股份有限公司;2015-11-16;台北市 松山區;2015-11-16;台北-決策分析應用軟體開發主任
2016-02-21;物聯智慧股份有限公司;2016-02-21;台北市 南港區;2016-02-21;資深資料工程師(Senior Data Engineer)
2016-02-21;台灣大哥大股份有限公司;2016-02-21;台北市 大安區;2016-02-21;行動廣告開發軟體工程師
2016-01-05;台灣亞馬遜網路服務有限公司;2016-01-05;台北市 信義區;2016-01-05;AWS Technical support Team Manager
2016-02-13;願境網訊股份有限公司;2016-02-13;台北市 南港區;2016-02-13;Senior Big Data Infrastructure Engineer (Data Team)
2016-02-13;南港IC設計育成中心;2016-02-13;台北市 南港區;2016-02-13;IoT系統管理工程師
2016-03-17;臉書雲端科技有限公司;2016-03-17;台北市 南港區;2016-03-17;巨量數據探勘工程師
2015-12-09;IBM;2015-12-09;台北市;2015-12-09;Hadoop Sales Specialist
2015-12-27;露天市集國際資訊股份有限公司;2015-12-27;台北市 大安區;2015-12-27;105年度研發替代役-Search 資料分析工程師
2015-11-09;程曦資訊整合股份有限公司;2015-11-09;台北市 松山區;2015-11-09;SE系統工程師(具Hadoop安裝經驗)
2015-12-21;Ruckus Wireless, Inc;2015-12-21;台北市;2015-12-21;Staff Engineer
2015-12-21;migme;2015-12-21;台北市;2015-12-21;外商 - [Java/Scala/Akka] Sr. Backend Engineer, 年薪百萬起
2016-01-27;大同醫護股份有限公司;2016-01-27;台北市 大安區;2016-01-27;系統設計師(SD)-約聘
2016-01-27;雲端行動科技股份有限公司;2016-01-27;台北市 中正區;2016-01-27;資深軟體研發工程師(Java)
2016-01-27;財團法人工業技術研究院;2016-01-27;新竹縣 竹東鎮;2016-01-27;2016年研發替代役_巨資中心_巨量資料智慧應用技術研發工程師
2016-01-27;驊宏資通股份有限公司;2016-01-27;台北市 中正區;2016-01-27;2016年研發替代役-Big Data研發工程師
2016-01-28;艾爾教育股份有限公司;2016-01-28;台北市 中正區;2016-01-28;網站程式設計師
2016-03-13;宏碁股份有限公司;2016-03-13;新北市 汐止區;2016-03-13;軟體研發副理
2016-03-13;程曦資訊整合股份有限公司;2016-03-13;台北市 松山區;2016-03-13;SE系統工程師(具Hadoop安裝經驗)
2015-12-01;玉山銀行;2015-12-01;台北市 中山區;2015-12-01;資訊專才-.Net程式設計師
2016-01-23;鼎漢國際工程顧問股份有限公司;2016-01-23;台北市 信義區;2016-01-23;數據師、大數據分析師
2016-01-23;竹間智能科技有限公司;2016-01-23;台北市 內湖區;2016-01-23;數據挖掘研發工程師 (Data Mining)
2016-01-23;竹間智能科技有限公司;2016-01-23;台北市 內湖區;2016-01-23;網絡安全運維經理
2016-01-23;美商普威能源股份有限公司;2016-01-23;新北市 汐止區;2016-01-23;Java工程師
2016-02-03;全球華人股份有限公司;2016-02-03;台北市;2016-02-03;Senior Data Mining Analyst
2016-02-03;玉山銀行;2016-02-03;台北市 中山區;2016-02-03;資訊人員-應用開發人員
2016-02-03;願境網訊股份有限公司;2016-02-03;台北市 南港區;2016-02-03;Data Integration Engineer (Data Team)
2016-01-03;願境網訊股份有限公司;2016-01-03;台北市 南港區;2016-01-03;資深平台營運工程師 (PHP工程師)
2016-01-14;中華電信股份有限公司;2016-01-14;台北市 中正區;2016-01-14;物聯網技術人員-1(105年度研發替代役)
2016-02-04;聯華電子股份有限公司;2016-02-04;新竹市 東區;2016-02-04;IT Senior Engineer(Big data)_竹科
2016-03-12;晉泰科技股份有限公司;2016-03-12;高雄市 苓雅區;2016-03-12;軟體工程師(高雄/台中-泰宇網通)
2015-12-16;17life團購網;2015-12-16;台北市 中山區;2015-12-16;數據分析工程師/資深數據分析工程師
2016-02-09;台灣亞馬遜網路服務有限公司;2016-02-09;台北市 信義區;2016-02-09;AWS Technical support Team Manager
2016-02-09;理立系統股份有限公司;2016-02-09;台北市 南港區;2016-02-09;105年度研發替代役-軟體研發工程師
2016-02-09;晉泰科技股份有限公司;2016-02-09;高雄市 苓雅區;2016-02-09;軟體工程師(高雄/台中-泰宇網通)
2016-03-11;Amazon Web Services Taiwan Ltd;2016-03-11;台北市;2016-03-11;AWS Cloud Support Engineer - Programming
2016-03-11;台灣亞馬遜網路服務有限公司;2016-03-11;台北市 信義區;2016-03-11;AWS Technical support Team Manager
2016-02-25;台灣新蛋股份有限公司;2016-02-25;台中市 西屯區;2016-02-25;JAVA工程師(台中)
2016-02-25;凌群電腦股份有限公司;2016-02-25;台北市 萬華區;2016-02-25;軟體工程師(證券)
2016-02-25;台灣新蛋股份有限公司;2016-02-25;台中市 西屯區;2016-02-25;大數據軟體工程師(台中)
2016-02-25;華碩電腦股份有限公司;2016-02-25;台北市 北投區;2016-02-25;_2 IT資訊工程師 (電腦中心)
